"Datum und Vorlage";"Ergebnisse";"Schweiz";"Zürich";"Bern / Berne";"Luzern";"Uri";"Schwyz";"Obwalden";"Nidwalden";"Glarus";"Zug";"Fribourg / Freiburg";"Solothurn";"Basel-Stadt";"Basel-Landschaft";"Schaffhausen";"Appenzell Ausserrhoden";"Appenzell Innerrhoden";"St. Gallen";"Graubünden / Grigioni / Grischun";"Aargau";"Thurgau";"Ticino";"Vaud";"Valais / Wallis";"Neuchâtel";"Genève";"Jura"
"04.10.1896 Eisenbahnenrechnungsgesetz";"Gültige Stimmzettel";399805;60335;55555;16342;3266;5076;1797;1605;4593;2707;19136;9854;7530;6333;6822;8888;2528;38852;15390;36265;15767;13370;31051;15566;11282;9895;...
"04.10.1896 Viehhandelsgesetz";"Gültige Stimmzettel";383998;55349;53081;15623;3196;4897;1783;1544;4386;2580;18985;9422;6912;6206;6645;8552;2511;37546;15144;35682;15532;12987;30705;15553;10368;8809;...
"03.11.1895 Militärartikel";"Gültige Stimmzettel";464929;65840;70662;22093;3643;8311;2418;2076;6292;4285;22497;11513;8681;7303;6974;9397;2544;40226;16179;36708;17171;13736;39607;18440;15927;12366;...
"29.09.1895 Zündhölzchenmonopol";"Gültige Stimmzettel";324283;52687;42831;9260;2708;2622;1110;1130;4014;1161;12427;7318;5378;5454;6617;8277;2220;36042;12952;33975;14608;8331;22397;11694;10688;8382;...
"03.02.1895 Gesandtschaftsgesetz";"Gültige Stimmzettel";302508;47592;50341;6856;2505;2392;876;913;3548;1127;11188;4990;2026;4147;6384;7071;2266;35170;12339;32958;14115;9081;16553;11606;10102;6362;...
"04.11.1894 Zollinitiative";"Gültige Stimmzettel";496101;67134;84422;25404;3874;9129;2639;2232;5083;4123;23448;14727;9005;8072;7017;9978;2624;41164;18669;36401;17957;15943;36769;21384;16517;12386;...
"03.06.1894 Recht auf Arbeit";"Gültige Stimmzettel";384169;60687;63080;11973;2524;4621;1415;1171;4257;1675;14164;7964;6828;5960;6801;9171;2373;38276;13285;32641;15694;10336;33711;12829;13439;9294;...
"04.03.1894 Vorschriften für das Gewerbe";"Gültige Stimmzettel";294205;44500;41389;6052;2503;2142;1196;1012;3691;900;10695;4641;2230;4069;6194;7783;2533;35257;13619;31177;13555;12332;19950;10531;9116;7138;...
"20.08.1893 Schächtverbot";"Gültige Stimmzettel";318628;54858;47971;8333;2562;2607;990;848;3588;1332;10578;7037;4538;6986;6570;7982;2275;36172;11862;32917;14845;6788;18035;12501;10636;5817;...
"06.12.1891 Rückkauf der Centralbahn";"Gültige Stimmzettel";420135;63952;62448;18376;3309;5833;1779;1506;5007;2369;21704;10034;7877;6937;7034;9148;2640;39332;14856;33631;16634;12546;39775;16555;8649;8204;...
"18.10.1891 Zolltarifgesetz";"Gültige Stimmzettel";378938;59936;53017;12291;2436;3551;1278;1020;5380;1542;16038;10449;5872;7326;6917;9004;2422;34760;14089;31595;16114;11627;26493;14389;17613;13779;...
"18.10.1891 Banknotenmonopol";"Gültige Stimmzettel";390193;59004;55141;12522;2543;3811;1364;1053;5832;1652;16167;10501;6175;7427;7039;9336;2682;38211;14343;32464;16475;12873;27736;14607;17509;13726;...
"05.07.1891 Einführung der Volksinitiative";"Gültige Stimmzettel";303628;50156;39532;10236;2691;4000;1527;1080;4875;1027;13514;5938;2514;5617;6623;8720;2497;36712;11649;31346;14978;10429;14462;13056;4371;6078;...
"15.03.1891 Pensionsgesetz";"Gültige Stimmzettel";445828;66047;65481;24978;3467;6198;2225;1814;5670;3376;19963;11028;5931;7758;7090;10365;2870;39797;16821;34318;18401;16198;34806;20208;12061;8957;...
"26.10.1890 Unfall- und Krankenversicherung";"Gültige Stimmzettel";375428;51658;48071;12692;2791;3737;3197;1223;4855;3065;18184;11451;6871;7466;6647;9040;2284;40180;14648;32417;15567;16822;24350;13691;13418;11103;...
"17.11.1889 Schuldbetreibung und Konkurs";"Gültige Stimmzettel";462238;63368;64739;24735;3675;7941;3090;1922;5884;3776;21141;12969;7919;7786;6842;10575;2266;41411;15676;34912;17922;17491;42318;20040;13373;10467;...
"10.07.1887 Erfindungsschutz";"Gültige Stimmzettel";261368;43241;35020;4423;2010;1148;829;608;3269;684;8508;6809;2606;4817;6413;8646;1069;35003;10109;30868;15219;7318;12626;6962;6553;6610;...
"15.05.1887 Alkoholmonopol";"Gültige Stimmzettel";405618;59348;66812;16713;3493;5324;2465;1779;5754;2401;17008;11307;5566;7477;6612;10307;1977;37916;14075;34083;16847;13585;24400;13556;11913;10139;...
"25.10.1885 Alkoholregelung";"Gültige Stimmzettel";387713;52912;62198;14002;3271;5720;2509;1693;4854;2399;14027;11125;6433;7583;6393;9963;1902;37062;13992;33916;16593;12728;30585;13618;12173;10062;...
"11.05.1884 Gesandtschaft in Washington";"Gültige Stimmzettel";357552;46115;46676;18859;3593;5441;2543;1849;4796;2877;19503;10731;5374;5740;6091;9676;1729;36866;14148;32430;14988;15427;18679;17297;5829;6682;...
"11.05.1884 Bundesstrafrecht (Stabio Artikel)";"Gültige Stimmzettel";361841;46272;47432;19216;3606;5504;2558;1857;4813;2930;19577;10778;5459;5864;6133;9725;1742;37311;14133;33110;15284;15574;18780;17337;6027;7205;...
"11.05.1884 Patenttaxen der Handelsreisenden";"Gültige Stimmzettel";363745;46673;48094;19216;3604;5512;2557;1860;4837;2939;19579;10785;5410;5937;6159;9777;1741;37426;14241;33235;15350;15452;19013;17326;6110;7253;...
"11.05.1884 Organisation des Justiz- und Polizeidepartements";"Gültige Stimmzettel";364645;46309;48618;19420;3629;5556;2568;1866;4853;3012;19612;10781;5538;5905;6174;9708;1763;37612;14279;33361;15459;15654;19166;17408;6196;6565;...
"26.11.1882 Schulsekretär";"Gültige Stimmzettel";490149;58245;76727;26620;4052;10435;3380;2616;5706;4596;24659;13963;8111;8348;6733;11210;2635;42339;18137;36284;18661;19173;40948;22931;12572;11068;...
"30.07.1882 Epidemiengesetz";"Gültige Stimmzettel";322367;52786;42670;12365;2726;3032;1124;1064;5217;1787;15542;6271;4742;5655;6262;10487;2080;36643;12905;32293;16554;10157;14827;14604;6197;4377;...
"30.07.1882 Erfindungsschutz";"Gültige Stimmzettel";298274;49484;36454;11579;2544;2339;1023;992;4758;1367;14964;6109;4045;5523;5943;9912;1925;34711;12480;29980;15722;9500;13389;14096;5143;4292;...
"31.10.1880 Banknotenmonopol";"Gültige Stimmzettel";381225;56844;42555;14172;2986;5621;2111;1702;5136;1666;16634;8567;5485;6479;6637;10522;2115;38490;14595;34296;18744;13485;40371;13876;8600;9536;...
"18.05.1879 Wiedereinführung der Todesstrafe";"Gültige Stimmzettel";382073;55703;51247;19455;3492;6772;1580;1727;5364;2841;18210;9717;5840;6970;6737;10549;2276;37499;14715;35474;18068;13479;23535;12833;11494;6496;...
"19.01.1879 Subvention der Alpenbahnen";"Gültige Stimmzettel";394302;61539;53353;14024;3645;9268;1727;1872;4273;2344;12932;9579;5659;9034;6820;9988;2014;36519;15642;37261;18130;18202;35038;12772;5714;6953;...
"21.10.1877 Politische Rechte";"Gültige Stimmzettel";344787;50394;42853;17908;3229;5769;1997;1812;5046;2689;18084;9702;6062;6726;6409;10169;2402;35508;13154;33773;15963;11139;17155;12132;7593;7119;...
"21.10.1877 Militärpflichtersatz";"Gültige Stimmzettel";351606;52707;44703;18026;3231;5840;2011;1816;5105;2710;18132;9812;6109;6934;6419;10378;2380;35817;13230;34176;16073;11327;17444;12249;7809;7168;...
"21.10.1877 Fabrikgesetz";"Gültige Stimmzettel";352061;52935;45042;17912;3203;5839;2002;1806;5117;2691;18075;9833;6122;6938;6463;10389;2410;35925;13276;34150;16134;11197;17240;12151;7811;7400;...
"09.07.1876 Militärpflichtersatzsteuer";"Gültige Stimmzettel";341051;50804;47402;16426;2757;5476;1513;1573;4301;2546;16850;9138;4462;5739;6561;10496;2033;34944;12161;35334;15385;12042;16598;11127;8023;7360;...
"23.04.1876 Banknotengesetz";"Gültige Stimmzettel";313321;45747;42821;14220;2374;3399;735;1218;3971;1665;12479;11391;3478;4892;5581;10236;2336;36008;14186;36273;15627;12088;14516;8145;5209;4726;...
"23.05.1875 Politisches Stimmrecht";"Gültige Stimmzettel";409846;54355;54122;24839;3906;8348;2358;1953;6006;3615;22429;12190;5422;7362;5772;10902;2653;40551;15997;37143;16747;13785;21827;17044;12064;8456;...
"23.05.1875 Zivilstand und Ehe";"Gültige Stimmzettel";418268;54929;55699;25271;3921;8646;2376;2028;6095;3826;22744;12242;5805;7404;5823;11593;2718;41226;16198;37277;16904;14062;22589;17249;13181;8462;...
"19.04.1874 Totalrevision";"Gültige Stimmzettel";538212;65295;81592;29464;4198;11286;3369;2757;6812;4537;26936;16485;7892;10664;6815;11898;2985;46073;20116;41754;21993;18752;43566;22926;17546;12501;...
"12.05.1872 Totalrevision";"Gültige Stimmzettel";516468;61293;73158;27356;4199;10620;3082;2444;6320;4567;26331;15576;6663;9905;6665;10179;2743;45039;19596;40251;20951;12773;54783;22499;17026;12449;...
"14.01.1866 Lotterie und Hasardspiele";"Gültige Stimmzettel";315850;29544;42899;18198;1748;4839;1150;1618;3937;2619;15311;12535;3037;6803;5950;6483;1961;32987;12703;37197;16643;7738;28421;13784;3575;4170;...
"14.01.1866 Schutz des geistigen Eigentums";"Gültige Stimmzettel";314862;29514;43006;18229;1733;4834;1212;1620;3447;2626;15214;12540;3033;6799;5942;6422;2016;32811;12673;37127;16639;7730;28399;13637;3549;4110;...
"14.01.1866 Ausschliessung Strafarten";"Gültige Stimmzettel";316983;29570;43345;18201;1776;4840;1327;1676;4003;2619;15219;12552;3032;6796;5958;6954;1995;32915;12744;37321;16628;7744;28448;13672;3554;4094;...
"14.01.1866 Glaubens- und Kultusfreiheit";"Gültige Stimmzettel";320621;29653;43946;18272;1785;4856;1354;1709;3847;2631;15246;12591;3057;6853;5975;6840;2042;33102;12728;37333;16725;7772;28808;13712;3594;4190;...
"14.01.1866 Stimmrecht in kantonalen Angelegenheiten";"Gültige Stimmzettel";319148;29718;44672;18293;1787;4890;1292;1695;3784;2645;15276;12652;3058;6852;6013;6484;2066;33279;12737;37544;16630;7742;28622;13580;3609;4228;...
"14.01.1866 Zivilrechtliche Verhältnisse der Niedergelassenen";"Gültige Stimmzettel";315754;29548;43118;18051;1788;4845;1356;1691;3980;2622;15207;12555;3038;6781;5963;6867;2097;32913;12520;37164;16613;7775;27977;13642;3542;4101;...
"14.01.1866 Stimmrecht in Gemeindeangelegenheiten";"Gültige Stimmzettel";318762;29710;44380;18319;1802;4850;1354;1716;4016;2635;15212;12640;3047;6864;6000;6536;2043;33320;12501;37449;16689;7712;28585;13607;3601;4174;...
"14.01.1866 Gleichstellung der Juden";"Gültige Stimmzettel";319433;29683;44818;18292;1785;4868;1468;1830;4079;2637;15256;12643;3038;6858;5998;6626;1971;33351;12199;37419;16587;7804;28758;13675;3606;4184;...
"14.01.1866 Mass und Gewicht";"Gültige Stimmzettel";315578;29257;44006;17997;1767;4809;1546;1865;4094;2596;14977;12447;2921;6600;5954;6632;1819;32944;12737;36650;16520;7734;28445;13604;3568;4109;...
