"Datum und Vorlage";"Ergebnisse";"Schweiz";"Zürich";"Bern / Berne";"Luzern";"Uri";"Schwyz";"Obwalden";"Nidwalden";"Glarus";"Zug";"Fribourg / Freiburg";"Solothurn";"Basel-Stadt";"Basel-Landschaft";"Schaffhausen";"Appenzell Ausserrhoden";"Appenzell Innerrhoden";"St. Gallen";"Graubünden / Grigioni / Grischun";"Aargau";"Thurgau";"Ticino";"Vaud";"Valais / Wallis";"Neuchâtel";"Genève";"Jura"
"25.10.1908 Wasserkraft und Elektrizität";"Ja";304923;65739;40041;7095;952;3738;949;585;3894;858;10074;11349;9462;3836;6096;7187;968;28729;8358;28952;16263;8117;12927;9908;7700;11146;...
"05.07.1908 Absinthverbot";"Ja";241078;44104;24647;6371;1371;2362;991;937;2812;980;7216;9238;4710;2902;4775;4954;1179;31939;10296;22926;14105;5037;17848;7067;6337;5974;...
"05.07.1908 Gewerbewesen";"Ja";232457;39414;25024;6307;1066;1831;855;794;2317;1069;7091;12630;5113;2943;4861;5150;737;27615;7915;19618;13214;4663;14734;6703;8766;12027;...
"03.11.1907 Militärorganisation";"Ja";329953;58431;55465;14170;1534;2925;1311;947;2585;2526;9957;10522;11894;6881;5873;7595;1152;28658;13408;24869;16639;8011;24792;4348;7330;8130;...
"10.06.1906 Lebensmittelngesetz";"Ja";245397;38800;38477;12590;1294;3572;958;1203;885;1540;13022;7556;1618;3486;4995;5164;1393;20056;9757;25545;13756;7365;17595;10484;1601;2685;...
"19.03.1905 Ausdehnung des Erfinderschutzes";"Ja";199187;31422;34392;2231;1805;848;521;377;1853;359;6206;4136;2648;2719;5459;5079;686;21520;7430;22127;14374;5241;12137;7516;4162;3939;...
"25.10.1903 Alkoholartikel";"Ja";156777;24729;22144;8256;1010;1790;633;534;900;965;9023;3983;3307;1969;1799;3633;616;19667;6828;10229;6192;3648;10585;6845;2645;4847;...
"25.10.1903 Wahl des Nationalrates";"Ja";95131;8025;15868;7362;1501;2334;854;663;318;781;9464;2765;1007;1140;1234;753;350;7872;3246;9691;3061;1365;6258;8001;910;308;...
"25.10.1903 Bundesstrafrecht, Anstiftung Militärpflichtiger zu Verbrechen";"Ja";117694;18484;18168;3754;187;510;393;138;510;428;2073;3537;4536;1902;1975;3915;215;12713;5214;10052;5209;1618;12715;2222;2479;4747;...
"15.03.1903 Zolltarifgesetz";"Ja";332001;53493;60890;18713;1571;4402;1972;1454;2954;2330;16844;11719;3733;5585;5767;6204;862;22454;13264;31477;15444;5957;28203;13439;2163;1107;...
"23.11.1902 Unterstützung der Primarschule";"Ja";258567;41336;43043;6737;1644;3088;822;846;3154;2226;11354;6972;4420;3158;6311;6141;842;27239;9097;23812;11024;11180;14796;8434;4621;6270;...
"04.11.1900 Volkswahl Bundesrat";"Ja";145926;16910;17507;7534;1628;3768;980;733;2640;1630;12264;5740;3343;978;1453;803;1107;19484;5920;9075;4346;7786;5609;8557;2492;3639;...
"04.11.1900 Proporzwahl des Nationalrates";"Ja";169008;18874;19051;8507;1750;3881;1090;790;2552;1633;13003;5937;3701;1137;1437;911;1267;19678;6125;9777;4705;7954;11210;11236;6422;6380;...
"20.05.1900 Kranken-, Unfall- und Militärversicherung";"Ja";148035;27302;21869;7784;1373;1664;725;880;3236;860;4072;4642;4237;2350;1840;2198;408;19863;6553;12611;5794;4863;4748;1527;1753;4883;...
"13.11.1898 Strafrechtseinheit";"Ja";266610;49142;43495;8223;710;2472;530;730;3620;1768;5521;12336;6092;4830;5890;6374;519;28205;9039;25309;12380;5178;17653;4583;4872;7139;...
"13.11.1898 Zivilrechtseinheit";"Ja";264914;48616;43777;8077;704;2415;512;733;3569;1766;5493;12076;6042;4705;5881;6037;453;28057;8829;25155;12403;5336;17752;4535;4901;7090;...
"20.02.1898 Schweiz. Bundesbahnen";"Ja";386634;69859;74287;14799;1130;3204;941;1160;5384;2557;6785;12976;9498;8972;5012;8646;813;38091;11123;33759;18588;11909;25915;5150;9473;6603;...
"11.07.1897 Lebensmittelpolizei";"Ja";162250;30654;31139;3329;1530;1099;507;514;1009;499;2182;6038;2409;2567;5258;4242;669;17127;4901;18422;9268;3985;7770;2510;2764;1858;...
"11.07.1897 Wasserbau- und Forstpolizei";"Ja";156102;29921;29899;2724;1466;937;459;257;1408;451;2069;5914;2394;2390;5102;4027;637;15727;4361;17146;8603;3563;7845;2789;2822;3191;...
"28.02.1897 Schweizerische Bundesbank";"Ja";195764;36954;45098;7623;372;871;109;284;3319;884;3337;6288;4430;3168;4832;5001;548;17539;5533;20424;10931;6335;4462;1247;3244;2931;...
"04.10.1896 Disciplinarstrafordnung der Armee";"Ja";77169;17640;16732;3907;173;271;66;121;416;438;1093;2766;3210;1326;1636;2728;78;7783;1382;5231;5289;1669;1086;270;1514;344;...
"04.10.1896 Eisenbahnenrechnungsgesetz";"Ja";223228;42967;39010;12346;1032;2470;479;742;3398;1837;3737;7817;5649;4756;3804;6299;528;23303;6644;27925;11260;6686;3480;968;2813;3278;...
"04.10.1896 Viehhandelsgesetz";"Ja";174880;26962;31599;9643;384;740;365;547;1958;883;2981;5970;4113;4091;2457;4660;196;14662;1115;20627;8117;5200;16249;1340;5182;4839;...
"03.11.1895 Militärartikel";"Ja";195178;41195;43291;8504;473;970;294;560;919;846;3530;4722;5987;3093;2748;4268;216;16023;6408;19766;9816;5723;7611;2032;3071;3112;...
"29.09.1895 Zündhölzchenmonopol";"Ja";140174;41758;18356;4029;433;978;265;224;2899;703;837;4266;4396;3108;5153;5102;241;17446;2877;12866;9092;1000;1583;241;898;1423;...
"03.02.1895 Gesandtschaftsgesetz";"Ja";124517;18377;26927;1685;127;202;48;66;982;299;2419;2337;800;747;1588;3159;168;8557;4230;9954;5724;4526;14918;1877;9084;5716;...
"04.11.1894 Zollinitiative";"Ja";145462;9860;19319;13044;2883;6363;1726;1447;1223;2152;16226;4994;996;2144;776;364;1489;11228;6122;11600;3089;9041;1721;15943;782;930;...
"03.06.1894 Recht auf Arbeit";"Ja";75880;16307;12006;1267;438;555;143;154;1504;252;1630;2638;2509;1428;1310;1387;166;7904;2520;5312;2097;3692;2857;780;3554;3470;...
"04.03.1894 Vorschriften für das Gewerbe";"Ja";135713;33377;20652;2599;540;807;389;178;2496;541;6057;2669;1741;1762;3539;3798;314;13093;3765;11507;7136;6096;4233;3563;3182;1679;...
"20.08.1893 Schächtverbot";"Ja";191527;47146;38440;4816;736;1492;321;486;2055;865;2542;5559;3480;5336;5538;3091;1077;14564;2903;29653;11496;854;3071;395;4866;745;...
"06.12.1891 Rückkauf der Centralbahn";"Ja";130729;13900;37522;4874;258;516;94;121;1082;412;3593;5615;5545;4435;590;4280;307;12095;4968;12533;8208;3321;1541;767;2183;1969;...
"18.10.1891 Zolltarifgesetz";"Ja";220004;43550;34296;9949;1193;1879;705;674;1923;1104;11356;8190;4209;5258;4488;6709;1417;23991;9232;22631;13124;499;7480;5074;677;396;...
"18.10.1891 Banknotenmonopol";"Ja";231578;49336;37579;8023;1298;2116;320;580;4365;1209;2891;8585;4830;4984;6167;6907;1233;26497;6851;22497;13465;3093;7476;2277;7895;1104;...
"05.07.1891 Einführung der Volksinitiative";"Ja";183029;27419;22906;9590;2336;2650;1395;931;3082;893;12884;5047;2202;2578;3912;2387;1634;21688;7136;13454;6815;7171;5380;11477;2752;5310;...
"15.03.1891 Pensionsgesetz";"Ja";91851;17918;11693;4464;364;585;110;138;1652;598;1951;2327;4107;1454;1733;1979;143;6455;2504;4748;1456;5134;8699;2252;2916;6471;...
"26.10.1890 Unfall- und Krankenversicherung";"Ja";283228;43756;36202;7596;2078;3457;2235;873;4173;2559;14276;9813;6198;5592;5439;5799;704;33096;9399;18071;12370;14419;18548;6157;10833;9585;...
"17.11.1889 Schuldbetreibung und Konkurs";"Ja";244317;48452;33103;4861;626;1789;200;589;4197;1307;5965;5323;6793;3915;5705;4262;186;19090;5022;11307;10756;8034;40205;2247;12562;7821;...
"10.07.1887 Erfindungsschutz";"Ja";203506;34859;28580;3572;565;986;706;507;1934;567;7970;6098;2423;3640;5598;6710;427;24166;5643;19449;11817;6607;11927;5935;6394;6426;...
"15.05.1887 Alkoholmonopol";"Ja";267122;50938;34323;10648;2117;4588;1733;1379;3887;1787;3708;3880;4882;4823;5928;7511;801;25977;8253;20927;12583;11917;19689;12109;6855;2328;...
"25.10.1885 Alkoholregelung";"Ja";230250;31219;24633;11141;1796;4366;2054;1381;1194;1957;6530;2734;4062;5144;3654;4939;759;21390;5853;23260;10298;11151;26967;12955;8759;2054;...
"11.05.1884 Gesandtschaft in Washington";"Ja";137824;25852;16568;5325;214;720;57;178;3681;605;2953;5564;3787;3262;2787;5587;246;10821;3941;14000;6983;4669;8265;1003;4641;4713;...
"11.05.1884 Bundesstrafrecht (Stabio Artikel)";"Ja";159068;29327;21214;5624;233;896;66;192;3778;682;3623;5900;3692;2973;3073;6470;339;13148;4944;17198;8681;5299;9489;1412;4804;4229;...
"11.05.1884 Patenttaxen der Handelsreisenden";"Ja";174195;30860;22669;5680;316;799;75;209;3992;642;3878;5986;4006;3031;3626;7057;493;14370;5222;17227;8805;5040;14710;1368;5691;6315;...
"11.05.1884 Organisation des Justiz- und Polizeidepartements";"Ja";149729;27626;19930;5589;187;898;54;180;3568;673;3429;5757;3824;2805;3217;5397;255;11262;3979;15538;8046;5018;9726;1202;5486;4505;...
"26.11.1882 Schulsekretär";"Ja";172010;20520;31635;7090;187;610;72;139;1413;918;4146;7195;4355;2796;1934;3857;214;12029;5625;14173;10512;6801;18779;2855;8917;5238;...
"30.07.1882 Epidemiengesetz";"Ja";68027;18077;6499;1829;49;273;145;92;292;375;1464;1690;589;1089;2157;720;52;3471;3664;6619;4517;2707;5093;874;3986;1704;...
"30.07.1882 Erfindungsschutz";"Ja";141616;31948;18484;3309;684;730;450;492;657;655;2108;3978;2802;2648;4029;4387;266;14731;4390;14418;7845;3292;8583;2991;4390;3349;...
"31.10.1880 Banknotenmonopol";"Ja";121099;25686;16674;2729;1091;981;339;346;3532;803;528;1890;1340;1882;4412;3186;1174;22356;9533;8848;5987;4729;672;601;1275;505;...
"18.05.1879 Wiedereinführung der Todesstrafe";"Ja";200485;19243;22579;13237;3251;5339;1323;1392;3107;1972;12426;4860;2359;3238;4050;6206;1911;23763;7453;21304;8529;5486;14672;10085;1826;874;...
"19.01.1879 Subvention der Alpenbahnen";"Ja";278731;46319;44992;11252;3191;8905;1626;1688;3593;1802;6903;8118;5171;8208;6148;7591;637;18925;4124;33988;16315;16002;4155;8847;4550;5681;...
"21.10.1877 Politische Rechte";"Ja";131557;30505;17433;4493;177;996;228;167;2847;729;2390;3168;3370;3346;3594;4628;209;10090;5410;11737;9424;1490;6051;1418;4989;2668;...
"21.10.1877 Militärpflichtersatz";"Ja";170223;38520;21507;6020;216;2086;286;221;3707;932;3188;5760;4121;5111;4818;5157;274;13081;6436;22414;10771;1779;6570;2119;4248;881;...
"21.10.1877 Fabrikgesetz";"Ja";181204;26443;24404;10713;2253;4385;1734;1506;3417;2072;3344;5326;3879;4090;4716;2913;506;17655;10424;22837;9279;2310;5009;3873;4913;3203;...
"09.07.1876 Militärpflichtersatzsteuer";"Ja";156157;36443;20806;5437;186;2745;379;426;2719;861;2576;5720;2497;4300;5817;2905;298;11547;5283;20648;10511;2208;7038;1377;3202;228;...
"23.04.1876 Banknotengesetz";"Ja";120068;32167;7246;1569;265;2103;293;212;2366;762;7970;2734;2333;2793;2122;5493;740;7115;1332;16541;7811;4063;7459;3272;903;404;...
"23.05.1875 Politisches Stimmrecht";"Ja";202583;40312;29805;8535;287;1521;259;221;3191;1199;3902;5164;3741;4446;4405;7960;385;19479;7523;18231;12061;4767;8768;2112;8395;5914;...
"23.05.1875 Zivilstand und Ehe";"Ja";213199;41867;33905;8731;249;1620;249;237;4032;1341;3889;5957;4592;4626;4584;8391;350;20264;6843;19168;11986;4871;7952;1920;9418;6157;...
"19.04.1874 Totalrevision";"Ja";340199;61779;63367;11276;332;1988;562;522;5169;1797;5568;10739;6821;9236;6596;9858;427;26134;10624;27196;18232;6245;26204;3558;16295;9674;...
"12.05.1872 Totalrevision";"Ja";255609;49830;50730;9445;153;1640;212;306;4697;1333;5651;9610;5419;8287;6230;3804;197;22534;8390;24962;17484;5871;3318;3005;7960;4541;...
"14.01.1866 Lotterie und Hasardspiele";"Ja";139062;27391;16553;3960;188;1116;848;334;3097;400;3256;8972;1626;3976;2868;2691;94;8681;1403;21346;12860;5174;4033;2055;2983;3157;...
"14.01.1866 Schutz des geistigen Eigentums";"Ja";137476;27429;15993;3500;281;1318;865;254;2257;370;7074;8961;1637;3999;2793;2593;32;6635;1029;20848;12933;6064;3094;1813;2866;2838;...
"14.01.1866 Ausschliessung Strafarten";"Ja";108364;25125;15544;2327;58;392;290;31;472;243;3124;8571;1036;3866;1965;44;7;6284;508;12081;11932;4837;2516;2003;2863;2245;...
"14.01.1866 Glaubens- und Kultusfreiheit";"Ja";157629;27077;17595;3429;66;776;662;89;1953;368;8583;8783;1866;4173;2339;595;15;7811;1275;22677;13496;6019;16245;5036;3163;3538;...
"14.01.1866 Stimmrecht in kantonalen Angelegenheiten";"Ja";153469;28268;18240;3718;120;1147;897;137;2608;443;7370;9006;755;4279;3394;3098;51;9699;1423;23958;14459;6458;3634;5277;2802;2228;...
"14.01.1866 Zivilrechtliche Verhältnisse der Niedergelassenen";"Ja";125924;27538;16159;2880;107;758;293;75;2559;355;2950;8731;1579;3942;2783;239;9;7996;1308;18846;13477;4612;1901;1791;2646;2390;...
"14.01.1866 Stimmrecht in Gemeindeangelegenheiten";"Ja";137321;27567;17201;3532;106;993;833;102;2240;422;3109;8597;933;4103;2785;3007;56;9325;1236;22719;14182;4889;3043;2165;2591;1585;...
"14.01.1866 Gleichstellung der Juden";"Ja";170032;27808;18287;3548;108;1084;782;107;2763;450;8664;8714;1760;4246;3197;2931;40;9961;1262;23692;14144;6595;18031;5182;3080;3596;...
"14.01.1866 Mass und Gewicht";"Ja";159182;26742;17480;3534;239;1183;905;188;1263;317;8726;8714;1947;4176;2401;1648;19;8758;716;17144;13969;6854;18934;6554;3190;3601;...
