"Datum und Vorlage";"Ergebnisse";"Schweiz";"Zürich";"Bern / Berne";"Luzern";"Uri";"Schwyz";"Obwalden";"Nidwalden";"Glarus";"Zug";"Fribourg / Freiburg";"Solothurn";"Basel-Stadt";"Basel-Landschaft";"Schaffhausen";"Appenzell Ausserrhoden";"Appenzell Innerrhoden";"St. Gallen";"Graubünden / Grigioni / Grischun";"Aargau";"Thurgau";"Ticino";"Vaud";"Valais / Wallis";"Neuchâtel";"Genève";"Jura"
"21.05.2000 Bilaterale Abkommen mit der EU";"Stimmberechtigte";4664482;785473;675852;231627;25440;85133;22206;26957;24558;64691;157996;163512;119894;175700;48137;35622;10032;284281;127989;352338;141611;193550;366235;183539;104572;209614;47923
"12.03.2000 Verkehrshalbierungs-Initiative";"Stimmberechtigte";4659124;784581;675545;231096;25447;84829;22144;26897;24592;64484;157776;163665;119980;175484;48075;35628;10021;284064;128039;351523;141460;193145;365726;183363;104770;208911;47879
"12.03.2000 Menschenwürdige Fortpflanzung";"Stimmberechtigte";4659124;784581;675545;231096;25447;84829;22144;26897;24592;64484;157776;163665;119980;175484;48075;35628;10021;284064;128039;351523;141460;193145;365726;183363;104770;208911;47879
"12.03.2000 Quoten-Initiative";"Stimmberechtigte";4659124;784581;675545;231096;25447;84829;22144;26897;24592;64484;157776;163665;119980;175484;48075;35628;10021;284064;128039;351523;141460;193145;365726;183363;104770;208911;47879
"12.03.2000 Beschleunigungs-Initiative";"Stimmberechtigte";4659124;784581;675545;231096;25447;84829;22144;26897;24592;64484;157776;163665;119980;175484;48075;35628;10021;284064;128039;351523;141460;193145;365726;183363;104770;208911;47879
"12.03.2000 Justizreform";"Stimmberechtigte";4659124;784581;675545;231096;25447;84829;22144;26897;24592;64484;157776;163665;119980;175484;48075;35628;10021;284064;128039;351523;141460;193145;365726;183363;104770;208911;47879
"13.06.1999 Mutterschaftsversicherung";"Stimmberechtigte";4646362;781168;675527;230269;25416;84038;22029;26699;24574;64068;156766;163554;121751;175053;48173;35566;9911;282883;127182;349923;140585;192054;365649;182333;104828;208389;47974
"13.06.1999 Invalidenversicherung";"Stimmberechtigte";4646362;781168;675527;230269;25416;84038;22029;26699;24574;64068;156766;163554;121751;175053;48173;35566;9911;282883;127182;349923;140585;192054;365649;182333;104828;208389;47974
"13.06.1999 Verschreibung von Heroin";"Stimmberechtigte";4646362;781168;675527;230269;25416;84038;22029;26699;24574;64068;156766;163554;121751;175053;48173;35566;9911;282883;127182;349923;140585;192054;365649;182333;104828;208389;47974
"13.06.1999 Massnahmen Asyl- und Ausländerbereich";"Stimmberechtigte";4646362;781168;675527;230269;25416;84038;22029;26699;24574;64068;156766;163554;121751;175053;48173;35566;9911;282883;127182;349923;140585;192054;365649;182333;104828;208389;47974
"13.06.1999 Asylgesetz";"Stimmberechtigte";4646362;781168;675527;230269;25416;84038;22029;26699;24574;64068;156766;163554;121751;175053;48173;35566;9911;282883;127182;349923;140585;192054;365649;182333;104828;208389;47974
"18.04.1999 Neue Bundesverfassung";"Stimmberechtigte";4642854;779916;675171;230080;25422;83803;22008;26666;24573;64096;156372;163584;122032;174807;48261;35439;9917;282785;127450;349464;140451;192452;365099;182263;104725;208113;47905
"07.02.1999 Raumplanungsgesetz";"Stimmberechtigte";4641615;779658;675435;230111;25474;83464;22006;26590;24538;63917;156213;163614;122600;174813;48299;35510;9929;283328;127433;348975;140411;191544;365071;182212;104716;207843;47911
"07.02.1999 Wohneigentums-Initiative";"Stimmberechtigte";4641615;779658;675435;230111;25474;83464;22006;26590;24538;63917;156213;163614;122600;174813;48299;35510;9929;283328;127433;348975;140411;191544;365071;182212;104716;207843;47911
"07.02.1999 Transplantationsmedizin";"Stimmberechtigte";4641615;779658;675435;230111;25474;83464;22006;26590;24538;63917;156213;163614;122600;174813;48299;35510;9929;283328;127433;348975;140411;191544;365071;182212;104716;207843;47911
"07.02.1999 Wählbarkeit in den Bundesrat";"Stimmberechtigte";4641615;779658;675435;230111;25474;83464;22006;26590;24538;63917;156213;163614;122600;174813;48299;35510;9929;283328;127433;348975;140411;191544;365071;182212;104716;207843;47911
"29.11.1998 Arbeitsgesetz";"Stimmberechtigte";4638920;778760;675394;230020;25473;83378;22018;26531;24612;63630;156113;163768;123066;174844;48445;35519;9977;282899;126946;349097;140218;190882;365199;181697;104805;207650;47979
"29.11.1998 Vernünftige Drogenpolitik";"Stimmberechtigte";4638920;778760;675394;230020;25473;83378;22018;26531;24612;63630;156113;163768;123066;174844;48445;35519;9977;282899;126946;349097;140218;190882;365199;181697;104805;207650;47979
"29.11.1998 Getreideartikel";"Stimmberechtigte";4638920;778760;675394;230020;25473;83378;22018;26531;24612;63630;156113;163768;123066;174844;48445;35519;9977;282899;126946;349097;140218;190882;365199;181697;104805;207650;47979
"29.11.1998 Finanzierung öffentlicher Verkehr (FinöV)";"Stimmberechtigte";4638920;778760;675394;230020;25473;83378;22018;26531;24612;63630;156113;163768;123066;174844;48445;35519;9977;282899;126946;349097;140218;190882;365199;181697;104805;207650;47979
"27.09.1998 10. AHV-Revision ohne Erhöhung Rentenalter";"Stimmberechtigte";4636259;777916;675758;230010;25509;83202;21975;26397;24661;63421;155859;163781;123399;174692;48432;35557;9964;282806;126751;348608;140076;190765;365054;181242;104690;207714;48020
"27.09.1998 Kleinbauern-Initiative";"Stimmberechtigte";4636259;777916;675758;230010;25509;83202;21975;26397;24661;63421;155859;163781;123399;174692;48432;35557;9964;282806;126751;348608;140076;190765;365054;181242;104690;207714;48020
"27.09.1998 Leistungsabhängige Schwerverkehrsabgabe (LSVA)";"Stimmberechtigte";4636259;777916;675758;230010;25509;83202;21975;26397;24661;63421;155859;163781;123399;174692;48432;35557;9964;282806;126751;348608;140076;190765;365054;181242;104690;207714;48020
"07.06.1998 S.o.S.-Initiative";"Stimmberechtigte";4629496;776663;675375;229678;25458;82754;21875;26342;24669;63095;155461;163877;123824;174603;48469;35510;9949;282736;126569;347767;139734;190271;364187;180931;104711;207105;47883
"07.06.1998 Gen-Schutz-Initiative";"Stimmberechtigte";4629496;776663;675375;229678;25458;82754;21875;26342;24669;63095;155461;163877;123824;174603;48469;35510;9949;282736;126569;347767;139734;190271;364187;180931;104711;207105;47883
"07.06.1998 Haushaltsziel 2001";"Stimmberechtigte";4629496;776663;675375;229678;25458;82754;21875;26342;24669;63095;155461;163877;123824;174603;48469;35510;9949;282736;126569;347767;139734;190271;364187;180931;104711;207105;47883
"28.09.1997 Jugend ohne Drogen";"Stimmberechtigte";4620084;775327;675225;228951;25452;82065;21763;26125;24662;62371;154527;163872;125506;173978;48485;35506;9934;281810;126016;346388;139250;189766;363529;180052;104599;207176;47749
"28.09.1997 Finanzierung der Arbeitslosenversicherung";"Stimmberechtigte";4620084;775327;675225;228951;25452;82065;21763;26125;24662;62371;154527;163872;125506;173978;48485;35506;9934;281810;126016;346388;139250;189766;363529;180052;104599;207176;47749
"08.06.1997 Aufhebung Pulverregal";"Stimmberechtigte";4614662;774598;675274;228657;25392;81760;21709;26090;24731;62084;153878;163553;126164;173641;48397;35504;9944;281914;125993;345841;138861;189349;363214;179473;104557;206390;47694
"08.06.1997 Kriegsmaterial-Initiative";"Stimmberechtigte";4614662;774598;675274;228657;25392;81760;21709;26090;24731;62084;153878;163553;126164;173641;48397;35504;9944;281914;125993;345841;138861;189349;363214;179473;104557;206390;47694
"08.06.1997 EU-Beitrittsverhandlungen vors Volk";"Stimmberechtigte";4614662;774598;675274;228657;25392;81760;21709;26090;24731;62084;153878;163553;126164;173641;48397;35504;9944;281914;125993;345841;138861;189349;363214;179473;104557;206390;47694
"01.12.1996 Arbeitsgesetz";"Stimmberechtigte";4612266;774273;675681;228780;25358;81092;21593;25902;24769;61681;153307;163506;126988;173680;48520;35492;9943;281270;125400;344819;138595;189883;363380;178779;104600;207210;47765
"01.12.1996 Gegen die illegale Einwanderung";"Stimmberechtigte";4612266;774273;675681;228780;25358;81092;21593;25902;24769;61681;153307;163506;126988;173680;48520;35492;9943;281270;125400;344819;138595;189883;363380;178779;104600;207210;47765
"09.06.1996 Regierungs- und Verwaltungsorganisationsgesetz";"Stimmberechtigte";4602577;772838;675585;228383;25374;80609;21505;25727;24649;61181;152660;162914;128146;173277;48548;35487;9898;280994;125371;343729;138131;188603;362339;177881;104383;206640;47725
"09.06.1996 Landwirtschaftsartikel";"Stimmberechtigte";4602577;772838;675585;228383;25374;80609;21505;25727;24649;61181;152660;162914;128146;173277;48548;35487;9898;280994;125371;343729;138131;188603;362339;177881;104383;206640;47725
"10.03.1996 Aufhebung Beiträge an Bahnhofparkplätze";"Stimmberechtigte";4599427;771978;675696;227972;25357;80186;21412;25620;24712;60855;152013;162860;128695;172873;48630;35333;9866;280945;125378;342717;137932;189147;362969;177658;104238;206644;47741
"10.03.1996 Übernahme von Branntwein und Brennapparaten";"Stimmberechtigte";4599427;771978;675696;227972;25357;80186;21412;25620;24712;60855;152013;162860;128695;172873;48630;35333;9866;280945;125378;342717;137932;189147;362969;177658;104238;206644;47741
"10.03.1996 Persönliche militärische Ausrüstung";"Stimmberechtigte";4599427;771978;675696;227972;25357;80186;21412;25620;24712;60855;152013;162860;128695;172873;48630;35333;9866;280945;125378;342717;137932;189147;362969;177658;104238;206644;47741
"10.03.1996 Übertritt Vellerat zum Kanton Jura";"Stimmberechtigte";4599427;771978;675696;227972;25357;80186;21412;25620;24712;60855;152013;162860;128695;172873;48630;35333;9866;280945;125378;342717;137932;189147;362969;177658;104238;206644;47741
"10.03.1996 Sprachenartikel";"Stimmberechtigte";4599427;771978;675696;227972;25357;80186;21412;25620;24712;60855;152013;162860;128695;172873;48630;35333;9866;280945;125378;342717;137932;189147;362969;177658;104238;206644;47741
"25.06.1995 Erwerb von Grundstücken durch Ausländer";"Stimmberechtigte";4591795;771795;676256;227615;25423;79667;21282;25500;24822;60062;151117;162645;129713;172792;48704;35481;9884;280665;124689;341556;137182;187855;362560;176863;104287;205488;47892
"25.06.1995 Ausbau von AHV und IV";"Stimmberechtigte";4591795;771795;676256;227615;25423;79667;21282;25500;24822;60062;151117;162645;129713;172792;48704;35481;9884;280665;124689;341556;137182;187855;362560;176863;104287;205488;47892
"25.06.1995 10. AHV-Revision";"Stimmberechtigte";4591795;771795;676256;227615;25423;79667;21282;25500;24822;60062;151117;162645;129713;172792;48704;35481;9884;280665;124689;341556;137182;187855;362560;176863;104287;205488;47892
"12.03.1995 Ausgabenbremse";"Stimmberechtigte";4583930;771023;675990;227122;25403;79220;21175;25390;24752;59881;150418;162254;130161;172322;48672;35495;9868;280470;124758;340548;136638;187475;361994;176430;104031;204894;47546
"12.03.1995 Landwirtschaftsgesetz";"Stimmberechtigte";4583930;771023;675990;227122;25403;79220;21175;25390;24752;59881;150418;162254;130161;172322;48672;35495;9868;280470;124758;340548;136638;187475;361994;176430;104031;204894;47546
"12.03.1995 Milchwirtschaftsbeschluss";"Stimmberechtigte";4583930;771023;675990;227122;25403;79220;21175;25390;24752;59881;150418;162254;130161;172322;48672;35495;9868;280470;124758;340548;136638;187475;361994;176430;104031;204894;47546
"12.03.1995 Landwirtschaftsartikel";"Stimmberechtigte";4583930;771023;675990;227122;25403;79220;21175;25390;24752;59881;150418;162254;130161;172322;48672;35495;9868;280470;124758;340548;136638;187475;361994;176430;104031;204894;47546
"04.12.1994 Zwangsmassnahmen im Ausländerrecht";"Stimmberechtigte";4580035;770258;675575;227122;25447;79042;21119;25410;24671;59402;150079;162246;130348;172561;48717;35505;9872;280372;123968;340290;136477;187664;361595;176270;104032;204494;47499
"04.12.1994 Für eine gesunde Krankenversicherung";"Stimmberechtigte";4580035;770258;675575;227122;25447;79042;21119;25410;24671;59402;150079;162246;130348;172561;48717;35505;9872;280372;123968;340290;136477;187664;361595;176270;104032;204494;47499
"04.12.1994 Krankenversicherungsgesetz";"Stimmberechtigte";4580035;770258;675575;227122;25447;79042;21119;25410;24671;59402;150079;162246;130348;172561;48717;35505;9872;280372;123968;340290;136477;187664;361595;176270;104032;204494;47499
"25.09.1994 Antirassismusgesetz";"Stimmberechtigte";4576512;770095;676589;226781;25445;78891;21051;25319;24773;59176;149722;162022;130682;172236;48765;35553;9744;280188;123694;339954;136380;187284;360819;175851;103957;204111;47430
"25.09.1994 Aufhebung Brotgetreideverbilligung";"Stimmberechtigte";4576512;770095;676589;226781;25445;78891;21051;25319;24773;59176;149722;162022;130682;172236;48765;35553;9744;280188;123694;339954;136380;187284;360819;175851;103957;204111;47430
"12.06.1994 UNO-Blauhelme";"Stimmberechtigte";4572713;769774;676295;226509;25428;78547;20997;25179;24770;59083;148786;162070;131105;171952;48682;35498;9861;279853;123576;339025;136134;187255;361547;175509;104140;203780;47358
"12.06.1994 Erleichterte Einbürgerung für junge Ausländer";"Stimmberechtigte";4572713;769774;676295;226509;25428;78547;20997;25179;24770;59083;148786;162070;131105;171952;48682;35498;9861;279853;123576;339025;136134;187255;361547;175509;104140;203780;47358
"12.06.1994 Kulturförderungsartikel";"Stimmberechtigte";4572713;769774;676295;226509;25428;78547;20997;25179;24770;59083;148786;162070;131105;171952;48682;35498;9861;279853;123576;339025;136134;187255;361547;175509;104140;203780;47358
"20.02.1994 Luftfahrtgesetz";"Stimmberechtigte";4567573;769530;676059;226135;25347;78408;20946;25132;24778;58899;148708;161862;131368;172048;48706;35438;9833;279691;123794;338432;135851;186571;360492;175103;103960;203272;47210
"20.02.1994 Alpen-Initiative";"Stimmberechtigte";4567573;769530;676059;226135;25347;78408;20946;25132;24778;58899;148708;161862;131368;172048;48706;35438;9833;279691;123794;338432;135851;186571;360492;175103;103960;203272;47210
"20.02.1994 Einführung leistungsabhängige Schwerverkehrsabgabe";"Stimmberechtigte";4567573;769530;676059;226135;25347;78408;20946;25132;24778;58899;148708;161862;131368;172048;48706;35438;9833;279691;123794;338432;135851;186571;360492;175103;103960;203272;47210
"20.02.1994 Weiterführung Schwerverkehrsabgabe";"Stimmberechtigte";4567573;769530;676059;226135;25347;78408;20946;25132;24778;58899;148708;161862;131368;172048;48706;35438;9833;279691;123794;338432;135851;186571;360492;175103;103960;203272;47210
"20.02.1994 Weiterführung Autobahnvignette";"Stimmberechtigte";4567573;769530;676059;226135;25347;78408;20946;25132;24778;58899;148708;161862;131368;172048;48706;35438;9833;279691;123794;338432;135851;186571;360492;175103;103960;203272;47210
"28.11.1993 Verminderung Tabakprobleme";"Stimmberechtigte";4565751;769681;686881;225833;25354;78296;20895;25070;24781;58724;148488;162092;131481;161317;48833;35500;9853;279419;123025;337985;135527;186137;361353;174730;103933;203282;47281
"28.11.1993 Verminderung Alkoholprobleme";"Stimmberechtigte";4565751;769681;686881;225833;25354;78296;20895;25070;24781;58724;148488;162092;131481;161317;48833;35500;9853;279419;123025;337985;135527;186137;361353;174730;103933;203282;47281
"28.11.1993 Besondere Verbrauchssteuern";"Stimmberechtigte";4565751;769681;686881;225833;25354;78296;20895;25070;24781;58724;148488;162092;131481;161317;48833;35500;9853;279419;123025;337985;135527;186137;361353;174730;103933;203282;47281
"28.11.1993 Mehrwertsteuer-% für AHV";"Stimmberechtigte";4565751;769681;686881;225833;25354;78296;20895;25070;24781;58724;148488;162092;131481;161317;48833;35500;9853;279419;123025;337985;135527;186137;361353;174730;103933;203282;47281
"28.11.1993 Mehrwertsteuer Satz 6,5%";"Stimmberechtigte";4565751;769681;686881;225833;25354;78296;20895;25070;24781;58724;148488;162092;131481;161317;48833;35500;9853;279419;123025;337985;135527;186137;361353;174730;103933;203282;47281
"28.11.1993 Einführung Mehrwertsteuer";"Stimmberechtigte";4565751;769681;686881;225833;25354;78296;20895;25070;24781;58724;148488;162092;131481;161317;48833;35500;9853;279419;123025;337985;135527;186137;361353;174730;103933;203282;47281
"26.09.1993 Massnahmen in der Arbeitslosenversicherung";"Stimmberechtigte";4553754;769624;687188;225669;25338;77996;20855;25056;24799;58620;148217;162013;131571;161586;48823;35398;9846;279489;123000;337534;135242;186545;359778;165166;103885;203254;47262
"26.09.1993 Befristete Massnahmen in der Krankenversicherung";"Stimmberechtigte";4553754;769624;687188;225669;25338;77996;20855;25056;24799;58620;148217;162013;131571;161586;48823;35398;9846;279489;123000;337534;135242;186545;359778;165166;103885;203254;47262
"26.09.1993 1. August-Initiative";"Stimmberechtigte";4553754;769624;687188;225669;25338;77996;20855;25056;24799;58620;148217;162013;131571;161586;48823;35398;9846;279489;123000;337534;135242;186545;359778;165166;103885;203254;47262
"26.09.1993 Kantonswechsel Laufental zu Basel-Landschaft";"Stimmberechtigte";4553754;769624;687188;225669;25338;77996;20855;25056;24799;58620;148217;162013;131571;161586;48823;35398;9846;279489;123000;337534;135242;186545;359778;165166;103885;203254;47262
"26.09.1993 Waffenmissbrauch";"Stimmberechtigte";4553754;769624;687188;225669;25338;77996;20855;25056;24799;58620;148217;162013;131571;161586;48823;35398;9846;279489;123000;337534;135242;186545;359778;165166;103885;203254;47262
"06.06.1993 Schweiz ohne neue Kampfflugzeuge";"Stimmberechtigte";4559258;769849;687152;225352;25310;77706;20793;24905;24839;58462;147769;161779;131871;161151;48762;35423;9819;279192;122892;336948;134847;186270;360363;173852;103749;202927;47276
"06.06.1993 40 Waffenplätze sind genug";"Stimmberechtigte";4559258;769849;687152;225352;25310;77706;20793;24905;24839;58462;147769;161779;131871;161151;48762;35423;9819;279192;122892;336948;134847;186270;360363;173852;103749;202927;47276
"07.03.1993 Abschaffung der Tierversuche";"Stimmberechtigte";4551493;769171;686865;224726;25264;77545;20802;24782;24812;58259;147077;161624;131881;161224;48779;35358;9813;278910;123151;336264;134444;185617;359688;173599;102450;202253;47135
"07.03.1993 Aufhebung Spielbankenverbot";"Stimmberechtigte";4551493;769171;686865;224726;25264;77545;20802;24782;24812;58259;147077;161624;131881;161224;48779;35358;9813;278910;123151;336264;134444;185617;359688;173599;102450;202253;47135
"07.03.1993 Erhöhung Treibstoffzoll";"Stimmberechtigte";4551493;769171;686865;224726;25264;77545;20802;24782;24812;58259;147077;161624;131881;161224;48779;35358;9813;278910;123151;336264;134444;185617;359688;173599;102450;202253;47135
"06.12.1992 EWR-Beitritt";"Stimmberechtigte";4546571;768126;686459;224458;25290;77278;20713;24745;24814;58104;146744;161531;132051;161211;48787;35204;9799;278676;122356;335992;134311;185138;359273;173216;103399;201738;47158
"27.09.1992 Bäuerliches Bodenrecht";"Stimmberechtigte";4533617;766356;685327;223924;25215;77026;20615;24714;24730;57846;145855;160981;131757;160992;48696;35081;9753;277786;121676;334741;133770;185300;357850;172425;103066;201160;46975
"27.09.1992 Stempelabgaben";"Stimmberechtigte";4533617;766356;685327;223924;25215;77026;20615;24714;24730;57846;145855;160981;131757;160992;48696;35081;9753;277786;121676;334741;133770;185300;357850;172425;103066;201160;46975
"27.09.1992 Infrastrukturgesetz";"Stimmberechtigte";4533617;766356;685327;223924;25215;77026;20615;24714;24730;57846;145855;160981;131757;160992;48696;35081;9753;277786;121676;334741;133770;185300;357850;172425;103066;201160;46975
"27.09.1992 Entschädigungsgesetz";"Stimmberechtigte";4533617;766356;685327;223924;25215;77026;20615;24714;24730;57846;145855;160981;131757;160992;48696;35081;9753;277786;121676;334741;133770;185300;357850;172425;103066;201160;46975
"27.09.1992 Geschätsverkehrsgesetz";"Stimmberechtigte";4533617;766356;685327;223924;25215;77026;20615;24714;24730;57846;145855;160981;131757;160992;48696;35081;9753;277786;121676;334741;133770;185300;357850;172425;103066;201160;46975
"27.09.1992 Alpentransit-Beschluss (NEAT)";"Stimmberechtigte";4533617;766356;685327;223924;25215;77026;20615;24714;24730;57846;145855;160981;131757;160992;48696;35081;9753;277786;121676;334741;133770;185300;357850;172425;103066;201160;46975
"17.05.1992 Reform Sexualstrafrecht";"Stimmberechtigte";4519144;764881;683794;223147;25124;76657;20486;24613;24703;57596;145360;160502;130865;160748;48484;34974;9705;276941;121519;333761;133116;183669;356284;171750;102826;200848;46791
"17.05.1992 Zivildienst für Dienstverweigerer";"Stimmberechtigte";4519144;764881;683794;223147;25124;76657;20486;24613;24703;57596;145360;160502;130865;160748;48484;34974;9705;276941;121519;333761;133116;183669;356284;171750;102826;200848;46791
"17.05.1992 Fortpflanzungs- und Gentechnologie";"Stimmberechtigte";4519144;764881;683794;223147;25124;76657;20486;24613;24703;57596;145360;160502;130865;160748;48484;34974;9705;276941;121519;333761;133116;183669;356284;171750;102826;200848;46791
"17.05.1992 Gewässerschutz-Initiative";"Stimmberechtigte";4519144;764881;683794;223147;25124;76657;20486;24613;24703;57596;145360;160502;130865;160748;48484;34974;9705;276941;121519;333761;133116;183669;356284;171750;102826;200848;46791
"17.05.1992 Gewässerschutzgesetz";"Stimmberechtigte";4519144;764881;683794;223147;25124;76657;20486;24613;24703;57596;145360;160502;130865;160748;48484;34974;9705;276941;121519;333761;133116;183669;356284;171750;102826;200848;46791
"17.05.1992 Mitwirkung an den Institutionen von Bretton Woods";"Stimmberechtigte";4519144;764881;683794;223147;25124;76657;20486;24613;24703;57596;145360;160502;130865;160748;48484;34974;9705;276941;121519;333761;133116;183669;356284;171750;102826;200848;46791
"17.05.1992 Beitritt zu den Institutionen von Bretton Woods";"Stimmberechtigte";4519144;764881;683794;223147;25124;76657;20486;24613;24703;57596;145360;160502;130865;160748;48484;34974;9705;276941;121519;333761;133116;183669;356284;171750;102826;200848;46791
"16.02.1992 Weg vom Tierversuch";"Stimmberechtigte";4515485;765782;683613;222632;25062;76414;20424;24549;24742;57509;144581;160373;131102;160622;48458;34863;9664;276648;121458;333163;133003;183795;355665;171408;102682;200572;46701
"16.02.1992 Krankenkasseninitiative";"Stimmberechtigte";4515485;765782;683613;222632;25062;76414;20424;24549;24742;57509;144581;160373;131102;160622;48458;34863;9664;276648;121458;333163;133003;183795;355665;171408;102682;200572;46701
"02.06.1991 Militärstrafgesetz";"Stimmberechtigte";4499041;766124;681804;221764;24918;75711;20259;24390;24710;57011;143734;159464;131866;160544;48386;34700;9652;275308;120206;331575;131945;181770;354084;169226;102755;200704;46431
"02.06.1991 Neuordnung Bundesfinanzen (Einführung Mehrwertsteuer)";"Stimmberechtigte";4499041;766124;681804;221764;24918;75711;20259;24390;24710;57011;143734;159464;131866;160544;48386;34700;9652;275308;120206;331575;131945;181770;354084;169226;102755;200704;46431
"03.03.1991 Förderung öffentlicher Verkehr";"Stimmberechtigte";4350879;746886;659793;212809;23772;72624;19375;23387;23869;54857;137944;154506;129834;155472;47132;33574;9220;265540;115989;320644;127175;175779;342729;162688;98862;191926;44493
"03.03.1991 Stimmrecht für 18-jährige";"Stimmberechtigte";4350879;746886;659793;212809;23772;72624;19375;23387;23869;54857;137944;154506;129834;155472;47132;33574;9220;265540;115989;320644;127175;175779;342729;162688;98862;191926;44493
"23.09.1990 Strassenverkehrsgesetz";"Stimmberechtigte";4345490;746575;659587;212245;23752;72009;19264;23220;23810;54589;137412;154159;130220;155470;47119;33429;9235;264537;115228;319674;126771;174953;342326;161914;99387;194128;44477
"23.09.1990 Energieartikel";"Stimmberechtigte";4345490;746575;659587;212245;23752;72009;19264;23220;23810;54589;137412;154159;130220;155470;47119;33429;9235;264537;115228;319674;126771;174953;342326;161914;99387;194128;44477
"23.09.1990 Moratorium Atomkraftwerkbau";"Stimmberechtigte";4345490;746575;659587;212245;23752;72009;19264;23220;23810;54589;137412;154159;130220;155470;47119;33429;9235;264537;115228;319674;126771;174953;342326;161914;99387;194128;44477
"23.09.1990 Ausstieg Atomenergie";"Stimmberechtigte";4345490;746575;659587;212245;23752;72009;19264;23220;23810;54589;137412;154159;130220;155470;47119;33429;9235;264537;115228;319674;126771;174953;342326;161914;99387;194128;44477
"01.04.1990 Organisation der Bundesrechtspflege";"Stimmberechtigte";4327120;745447;657489;210997;23684;71373;19153;22951;23710;54431;136423;152871;130751;154952;46860;33318;9169;263579;115175;317787;125346;173346;340077;160954;99209;193882;44186
"01.04.1990 Rebbaubeschluss";"Stimmberechtigte";4327120;745447;657489;210997;23684;71373;19153;22951;23710;54431;136423;152871;130751;154952;46860;33318;9169;263579;115175;317787;125346;173346;340077;160954;99209;193882;44186
"01.04.1990 Freie Aarelandschaft Biel-Solothurn";"Stimmberechtigte";4327120;745447;657489;210997;23684;71373;19153;22951;23710;54431;136423;152871;130751;154952;46860;33318;9169;263579;115175;317787;125346;173346;340077;160954;99209;193882;44186
"01.04.1990 Autobahnfreies Kononauer Amt";"Stimmberechtigte";4327120;745447;657489;210997;23684;71373;19153;22951;23710;54431;136423;152871;130751;154952;46860;33318;9169;263579;115175;317787;125346;173346;340077;160954;99209;193882;44186
"01.04.1990 Autobahnfreie Landschaft Murten-Yverdon";"Stimmberechtigte";4327120;745447;657489;210997;23684;71373;19153;22951;23710;54431;136423;152871;130751;154952;46860;33318;9169;263579;115175;317787;125346;173346;340077;160954;99209;193882;44186
"01.04.1990 Begrenzung des Strassenbaus";"Stimmberechtigte";4327120;745447;657489;210997;23684;71373;19153;22951;23710;54431;136423;152871;130751;154952;46860;33318;9169;263579;115175;317787;125346;173346;340077;160954;99209;193882;44186
"26.11.1989 Pro Tempo 130/100";"Stimmberechtigte";4320933;746160;655498;210561;23704;71014;19040;22822;23784;54278;136123;152902;131359;154951;46880;33338;9147;262933;114386;317326;125144;172694;339212;160166;99338;194058;44115
"26.11.1989 Schweiz ohne Armee";"Stimmberechtigte";4320933;746160;655498;210561;23704;71014;19040;22822;23784;54278;136123;152902;131359;154951;46880;33338;9147;262933;114386;317326;125144;172694;339212;160166;99338;194058;44115
"04.06.1989 Kleinbauern-Initiative";"Stimmberechtigte";4302785;745771;652918;209197;23617;70553;18912;22610;23659;53853;134757;152059;131744;154149;46675;33089;9142;261347;113631;315202;123901;172031;337988;158830;99268;193832;44050
"04.12.1988 Begrenzung der Einwanderung";"Stimmberechtigte";4285419;744671;650788;208048;23565;69787;18739;22400;23627;53494;133608;151322;131927;153550;46527;32920;9078;260212;112981;313186;123201;170538;336435;157892;99231;193794;43898
"04.12.1988 Herabsetzung Arbeitszeit";"Stimmberechtigte";4285419;744671;650788;208048;23565;69787;18739;22400;23627;53494;133608;151322;131927;153550;46527;32920;9078;260212;112981;313186;123201;170538;336435;157892;99231;193794;43898
"04.12.1988 Gegen die Bodenspekulation";"Stimmberechtigte";4285419;744671;650788;208048;23565;69787;18739;22400;23627;53494;133608;151322;131927;153550;46527;32920;9078;260212;112981;313186;123201;170538;336435;157892;99231;193794;43898
"12.06.1988 Herabsetzung AHV-Rentenalter";"Stimmberechtigte";4267923;742680;649358;206752;23391;69049;18608;22281;23595;53184;132482;150601;133018;152793;46416;32711;9007;258963;112775;310433;121740;169695;335243;156473;99116;193677;43882
"12.06.1988 Koordinierte Verkehrspolitik";"Stimmberechtigte";4267923;742680;649358;206752;23391;69049;18608;22281;23595;53184;132482;150601;133018;152793;46416;32711;9007;258963;112775;310433;121740;169695;335243;156473;99116;193677;43882
"06.12.1987 Rothenthurm-Initiative";"Stimmberechtigte";4250684;741372;647331;205567;23347;68452;18537;22145;23505;52802;131097;150040;133789;152033;46364;32581;8984;257856;112121;307674;120844;168762;333536;155431;99196;193711;43607
"06.12.1987 Krankenversicherungsgesetz";"Stimmberechtigte";4250684;741372;647331;205567;23347;68452;18537;22145;23505;52802;131097;150040;133789;152033;46364;32581;8984;257856;112121;307674;120844;168762;333536;155431;99196;193711;43607
"06.12.1987 Bahn 2000";"Stimmberechtigte";4250684;741372;647331;205567;23347;68452;18537;22145;23505;52802;131097;150040;133789;152033;46364;32581;8984;257856;112121;307674;120844;168762;333536;155431;99196;193711;43607
"05.04.1987 Initiativen mit Gegenentwurf";"Stimmberechtigte";4223723;737840;644046;203684;23240;67798;18286;21952;23467;52075;129896;148824;135138;150531;46164;32369;8946;255641;112073;303531;119257;167663;331497;154202;98972;193138;43493
